,zillow_id,address,zipcode,sqft,lot,bed,bath,home_type,year_built,last_sold_date,last_sold_price
1517,58879636.0,"5727 OLD WESTBURY WY, DUBLIN, CA",94568.0,1972.0,2956.0,4.0,2.5,SingleFamily,2003.0,10/01/2013,716500.0
1518,52436939.0,"3507 SADDLEBROOK PL, DUBLIN, CA",94568.0,2509.0,4926.0,4.0,3.0,SingleFamily,2001.0,05/26/2017,1139000.0
1519,58879551.0,"5601 CREEKVIEW DR, DUBLIN, CA",94568.0,2545.0,4345.0,4.0,2.5,SingleFamily,2004.0,,
1520,58879565.0,"5626 MAYMONT LN, DUBLIN, CA",94568.0,2545.0,5457.0,4.0,2.5,SingleFamily,2001.0,,
1521,61175344.0,"4069 VERDIN PL, DUBLIN, CA",94568.0,1886.0,3508.0,3.0,2.5,SingleFamily,2002.0,,
1522,68027323.0,"3003 INNISBROOK WY, DUBLIN, CA",94568.0,3920.0,7840.0,5.0,4.5,MultiFamily2To4,2005.0,01/12/2011,850000.0
1523,68025829.0,"2915 INNISBROOK WY, DUBLIN, CA",94568.0,3854.0,7576.0,5.0,4.5,SingleFamily,2005.0,03/08/2010,800000.0
1524,68027351.0,"5373 HAZELTINE LN, DUBLIN, CA",94568.0,3883.0,5439.0,4.0,4.5,SingleFamily,2004.0,12/18/2007,980000.0
1525,68025839.0,"5360 BLAIRMORE PL, DUBLIN, CA",94568.0,3920.0,6859.0,4.0,3.5,SingleFamily,2005.0,08/18/2005,1149500.0
1526,64965529.0,"5309 HAZELTINE LN, DUBLIN, CA",94568.0,3844.0,5911.0,5.0,4.0,SingleFamily,2004.0,09/21/2016,1237000.0
1527,68027342.0,"5380 HAZELTINE LN, DUBLIN, CA",94568.0,4050.0,5903.0,5.0,4.0,SingleFamily,2005.0,12/11/2014,1245000.0
1528,68027336.0,"5398 BLAIRMORE PL, DUBLIN, CA",94568.0,3883.0,8218.0,5.0,5.0,SingleFamily,2005.0,07/29/2005,1098000.0
1529,68025844.0,"2992 INNISBROOK WY, DUBLIN, CA",94568.0,3551.0,5662.0,5.0,4.0,SingleFamily,2005.0,07/02/2013,1020000.0
1530,68027375.0,"5638 SIGNAL HILL DR, DUBLIN, CA",94568.0,4184.0,7561.0,5.0,4.5,SingleFamily,2004.0,05/01/2015,1290000.0
1531,64965542.0,"2964 GLEN ABBEY PL, DUBLIN, CA",94568.0,3603.0,7840.0,5.0,4.5,SingleFamily,2004.0,12/13/2013,1175000.0
1532,68027374.0,"5626 SIGNAL HILL DR, DUBLIN, CA",94568.0,3609.0,7195.0,4.0,4.5,SingleFamily,2004.0,03/28/2005,919500.0
1533,63084983.0,"4396 FITZWILLIAM ST, DUBLIN, CA",94568.0,2025.0,,3.0,3.0,Condominium,2004.0,01/21/2005,556500.0
1534,63084986.0,"4390 FITZWILLIAM ST, DUBLIN, CA",94568.0,1897.0,,3.0,2.5,Condominium,2004.0,01/28/2005,543500.0
1535,63084987.0,"4388 FITZWILLIAM ST, DUBLIN, CA",94568.0,1519.0,,2.0,2.0,Townhouse,2004.0,12/05/2014,485000.0
1536,63084988.0,"4386 FITZWILLIAM ST, DUBLIN, CA",94568.0,1519.0,,2.0,2.0,Condominium,2004.0,02/25/2016,600000.0
1537,63084989.0,"4384 FITZWILLIAM ST, DUBLIN, CA",94568.0,1897.0,,3.0,2.5,Condominium,2004.0,01/28/2005,535000.0
1538,82843065.0,"5822 HILLBROOK PL, DUBLIN, CA",94568.0,1719.0,2867.0,3.0,3.5,Condominium,2007.0,08/10/2009,500000.0
1539,82847366.0,"5836 HILLBROOK PL, DUBLIN, CA",94568.0,1692.0,1856.0,3.0,3.5,Condominium,2007.0,,
1540,79536651.0,"5830 HILLBROOK PL, DUBLIN, CA",94568.0,1719.0,2099.0,3.0,3.5,Condominium,2006.0,01/04/2011,255000.0
1541,89034167.0,"5880 HILLBROOK PL, DUBLIN, CA",94568.0,2149.0,2825.0,4.0,2.5,SingleFamily,2005.0,10/09/2009,610000.0
1542,82833327.0,"5876 HILLBROOK PL, DUBLIN, CA",94568.0,1719.0,1827.0,3.0,3.5,Condominium,2007.0,10/03/2008,475000.0
1543,68025862.0,"6002 HILLBROOK PL, DUBLIN, CA",94568.0,1719.0,2236.0,3.0,3.5,SingleFamily,2005.0,10/13/2011,505000.0
1544,79539216.0,"6026 HILLBROOK PL, DUBLIN, CA",94568.0,2149.0,2993.0,4.0,2.5,SingleFamily,2006.0,,
1545,68027408.0,"6020 HILLBROOK PL, DUBLIN, CA",94568.0,1719.0,1826.0,3.0,3.5,SingleFamily,2005.0,11/20/2015,760000.0
1546,79539063.0,"6056 HILLBROOK PL, DUBLIN, CA",94568.0,1719.0,1827.0,3.0,3.5,Condominium,2006.0,,
1547,79535762.0,"6050 HILLBROOK PL, DUBLIN, CA",94568.0,1692.0,2238.0,3.0,3.5,SingleFamily,2006.0,06/14/2018,885000.0
1548,68027411.0,"6072 HILLBROOK PL, DUBLIN, CA",94568.0,2200.0,2992.0,4.0,3.0,SingleFamily,2005.0,07/07/2016,875000.0
1549,79538927.0,"6011 HILLBROOK PL, DUBLIN, CA",94568.0,2149.0,3178.0,4.0,2.5,SingleFamily,2006.0,01/23/2013,610000.0
1550,25069746.0,"7336 STAGECOACH RD, DUBLIN, CA",94568.0,1914.0,7928.0,4.0,2.0,SingleFamily,1980.0,,
1551,25065034.0,"6860 BRIGHTON DR, DUBLIN, CA",94568.0,1689.0,6504.0,4.0,2.0,SingleFamily,1966.0,05/01/1991,222000.0
1552,25062512.0,"11641 AMARILLO CT, DUBLIN, CA",94568.0,2140.0,7147.0,3.0,2.0,SingleFamily,1965.0,03/29/2012,575000.0
1553,25065796.0,"6664 MAPLE DR, DUBLIN, CA",94568.0,1446.0,5279.0,3.0,2.0,SingleFamily,1966.0,12/02/2008,435000.0
1554,25062766.0,"11426 DILLON WY, DUBLIN, CA",94568.0,2632.0,10789.0,4.0,3.5,SingleFamily,1971.0,11/08/2017,1030000.0
1555,25062289.0,"7807 ALTO WY, DUBLIN, CA",94568.0,1348.0,7554.0,3.0,2.0,SingleFamily,1964.0,,
1556,25063709.0,"7391 BEDFORD WY, DUBLIN, CA",94568.0,1338.0,7414.0,4.0,2.0,SingleFamily,1961.0,,
1557,25064885.0,"7377 TAMARACK DR, DUBLIN, CA",94568.0,1584.0,6612.0,4.0,2.0,SingleFamily,1964.0,03/02/1987,131000.0
1558,25063783.0,"7712 CANTERBURY LN, DUBLIN, CA",94568.0,1904.0,6999.0,3.0,2.0,SingleFamily,1961.0,04/25/1997,205000.0
1559,25063780.0,"7748 CANTERBURY LN, DUBLIN, CA",94568.0,1424.0,6999.0,3.0,2.0,SingleFamily,1961.0,10/05/1998,210000.0
1560,25071142.0,"7793 SHADY CREEK RD, DUBLIN, CA",94568.0,1940.0,4937.0,3.0,2.5,SingleFamily,1988.0,05/31/2000,453500.0
1561,25062942.0,"7934 IGLESIA DR, DUBLIN, CA",94568.0,2052.0,10454.0,4.0,2.0,MultiFamily2To4,1988.0,06/01/2011,625000.0
1562,25062950.0,"11527 OBISPO CT, DUBLIN, CA",94568.0,2588.0,13651.0,4.0,3.0,SingleFamily,1988.0,02/11/2016,1000000.0
1563,25065728.0,"7097 ALLEGHENY DR, DUBLIN, CA",94568.0,1260.0,5362.0,3.0,2.0,SingleFamily,1966.0,08/14/2017,740000.0
1564,25065161.0,"7354 DOVER LN, DUBLIN, CA",94568.0,1440.0,7337.0,3.0,2.0,SingleFamily,1970.0,12/16/2009,400000.0
1565,25064387.0,"8641 WICKLOW LN, DUBLIN, CA",94568.0,1502.0,7200.0,3.0,2.0,SingleFamily,1963.0,05/16/1986,138000.0
1566,25064342.0,"8728 WICKLOW CT, DUBLIN, CA",94568.0,1820.0,6999.0,4.0,2.0,SingleFamily,1962.0,04/30/2009,465000.0
1567,25069823.0,"8381 RHODA AV, DUBLIN, CA",94568.0,2047.0,9530.0,4.0,2.0,SingleFamily,1981.0,,
1568,25069481.0,"8300 RHODA AV, DUBLIN, CA",94568.0,2128.0,10039.0,3.0,2.5,SingleFamily,1986.0,11/16/2004,730000.0
1569,25069424.0,"8206 RHODA AV, DUBLIN, CA",94568.0,2114.0,11906.0,4.0,3.0,SingleFamily,1983.0,07/11/2014,779000.0
1570,25064378.0,"8503 WICKLOW LN, DUBLIN, CA",94568.0,1526.0,6999.0,3.0,2.0,SingleFamily,1963.0,,
1571,25064377.0,"8497 WICKLOW LN, DUBLIN, CA",94568.0,1502.0,6999.0,3.0,2.0,SingleFamily,1962.0,01/18/2018,212000.0
1572,25069433.0,"11927 RHODA CT, DUBLIN, CA",94568.0,1852.0,8316.0,3.0,2.0,SingleFamily,1984.0,12/28/1995,265000.0
1573,25063928.0,"8276 WEXFORD CT, DUBLIN, CA",94568.0,1338.0,9469.0,4.0,2.0,SingleFamily,1962.0,,
1574,25065568.0,"6638 HEMLOCK ST, DUBLIN, CA",94568.0,1464.0,7174.0,3.0,2.0,SingleFamily,1965.0,06/20/2018,744000.0
1575,25065592.0,"6862 FIR CT, DUBLIN, CA",94568.0,1268.0,6621.0,3.0,2.0,SingleFamily,1965.0,07/30/1999,74500.0
1576,25065573.0,"6939 PINE CT, DUBLIN, CA",94568.0,1602.0,8347.0,4.0,2.0,SingleFamily,1965.0,09/30/1999,300000.0
1577,83120908.0,"11519 BETLEN DR, DUBLIN, CA",94568.0,2044.0,8335.0,4.0,2.0,SingleFamily,1971.0,,
1578,25064573.0,"8779 BANDON DR, DUBLIN, CA",94568.0,1560.0,7492.0,4.0,2.0,SingleFamily,1964.0,06/02/2006,695000.0
1579,25064575.0,"7385 GLENOAKS WY, DUBLIN, CA",94568.0,1680.0,8299.0,3.0,2.0,SingleFamily,1963.0,,
1580,25064671.0,"8609 BEVERLY LN, DUBLIN, CA",94568.0,1926.0,6098.0,0.0,,MultiFamily2To4,1968.0,10/06/2017,215000.0
1581,25088140.0,"5556 LINDEN ST, DUBLIN, CA",94568.0,2202.0,5989.0,3.0,2.5,SingleFamily,1999.0,09/22/2016,16778000.0
1582,25088128.0,"5633 WALNUT ST, DUBLIN, CA",94568.0,2800.0,5500.0,5.0,3.0,SingleFamily,1999.0,04/22/2016,1114000.0
1583,25088138.0,"5618 LINDEN ST, DUBLIN, CA",94568.0,2575.0,5040.0,5.0,3.0,SingleFamily,1999.0,04/02/2004,789954.0
1584,25071176.0,"8026 CROSSRIDGE RD, DUBLIN, CA",94568.0,1940.0,7677.0,3.0,2.5,SingleFamily,1988.0,,
1585,25071196.0,"7895 CROSSRIDGE RD, DUBLIN, CA",94568.0,2040.0,5109.0,4.0,2.5,SingleFamily,1989.0,08/12/1994,277000.0
1586,25070882.0,"11473 ROTHSCHILD PL, DUBLIN, CA",94568.0,2820.0,14294.0,4.0,3.0,SingleFamily,1987.0,04/13/1995,365000.0
1587,25065677.0,"7065 YORK CT, DUBLIN, CA",94568.0,1842.0,5175.0,4.0,2.5,SingleFamily,1968.0,,
1588,25065656.0,"7078 LANCASTER CT, DUBLIN, CA",94568.0,1449.0,7803.0,3.0,2.0,SingleFamily,1983.0,,
1589,25065284.0,"7144 PRINCE DR, DUBLIN, CA",94568.0,1418.0,6969.0,3.0,2.0,SingleFamily,1968.0,04/13/2012,400000.0
1590,25065710.0,"6946 YORK DR, DUBLIN, CA",94568.0,1270.0,5399.0,3.0,2.0,SingleFamily,1967.0,03/31/2010,445000.0
1591,25065239.0,"6921 PRINCE DR, DUBLIN, CA",94568.0,1638.0,8280.0,4.0,2.0,SingleFamily,1966.0,,
1592,25065365.0,"6893 PENN DR, DUBLIN, CA",94568.0,1867.0,6098.0,5.0,2.5,SingleFamily,1965.0,09/29/2017,816000.0
1593,25065403.0,"7002 CORINTH CT, DUBLIN, CA",94568.0,1257.0,5851.0,3.0,2.0,SingleFamily,1967.0,05/29/2009,437500.0
1594,25065310.0,"7045 PRINCE DR, DUBLIN, CA",94568.0,2543.0,5368.0,5.0,3.0,SingleFamily,1967.0,,
1595,25063754.0,"7715 CARDIGAN ST, DUBLIN, CA",94568.0,1116.0,6523.0,3.0,2.0,SingleFamily,1961.0,07/30/2009,385000.0
1596,25065645.0,"7000 ANN ARBOR WY, DUBLIN, CA",94568.0,1830.0,5821.0,4.0,2.5,SingleFamily,1968.0,,
1597,25070881.0,"11469 ROTHSCHILD PL, DUBLIN, CA",94568.0,2841.0,10763.0,5.0,2.5,SingleFamily,1987.0,02/06/2007,960000.0
1598,25065427.0,"7072 LANCASTER RD, DUBLIN, CA",94568.0,1434.0,5854.0,3.0,2.0,SingleFamily,1967.0,,
1599,25062516.0,"11622 AMARILLO CT, DUBLIN, CA",94568.0,2281.0,8456.0,4.0,3.0,SingleFamily,1965.0,,
1600,25062515.0,"11606 AMARILLO CT, DUBLIN, CA",94568.0,1595.0,20611.0,4.0,2.5,SingleFamily,1965.0,12/17/1998,410000.0
1601,25062514.0,"11609 AMARILLO CT, DUBLIN, CA",94568.0,1772.0,9999.0,3.0,2.0,SingleFamily,1964.0,,
1602,25064527.0,"8723 DAVONA DR, DUBLIN, CA",94568.0,1502.0,6999.0,3.0,2.0,SingleFamily,1962.0,11/10/2005,660000.0
1603,25064942.0,"7448 TAMARACK DR, DUBLIN, CA",94568.0,1698.0,6501.0,4.0,2.0,SingleFamily,1973.0,03/16/2018,916000.0
1604,25063432.0,"7588 HONEY CT, DUBLIN, CA",94568.0,2753.0,8771.0,4.0,2.0,SingleFamily,1960.0,,
1605,25063787.0,"7660 CANTERBURY LN, DUBLIN, CA",94568.0,1038.0,7010.0,3.0,2.0,SingleFamily,1961.0,11/24/1998,91090.0
1606,25063654.0,"7551 SUTTON LN, DUBLIN, CA",94568.0,1042.0,6789.0,3.0,2.0,SingleFamily,1962.0,10/16/2017,720000.0
1607,25065202.0,"7284 EMERALD AV, DUBLIN, CA",94568.0,1434.0,6543.0,3.0,2.0,SingleFamily,1973.0,12/24/2008,433000.0
1608,25065203.0,"7268 EMERALD AV, DUBLIN, CA",94568.0,1434.0,6884.0,3.0,2.0,SingleFamily,1973.0,10/22/2007,575000.0
1609,25065155.0,"7431 EMERALD AV, DUBLIN, CA",94568.0,1807.0,6613.0,4.0,2.0,SingleFamily,1973.0,,
1610,25065133.0,"7311 THAMES CT, DUBLIN, CA",94568.0,1591.0,6580.0,3.0,2.5,SingleFamily,1973.0,08/30/2002,465000.0
1611,25065151.0,"7335 EMERALD AV, DUBLIN, CA",94568.0,1503.0,6691.0,4.0,2.0,SingleFamily,1973.0,,
1612,25072560.0,"7642 TUSCANY DR, DUBLIN, CA",94568.0,1260.0,,3.0,2.0,Townhouse,1992.0,12/19/2013,500000.0
1613,25072555.0,"7650 TUSCANY DR, DUBLIN, CA",94568.0,950.0,,2.0,2.0,Condominium,1992.0,07/19/2012,305000.0
1614,25069685.0,"8164 LOCUST PL S, DUBLIN, CA",94568.0,1780.0,3800.0,4.0,2.5,SingleFamily,1984.0,07/08/2009,433000.0
1615,79539686.0,"7323 STARWARD DR, DUBLIN, CA",94568.0,669.0,119732.0,1.0,1.0,Condominium,1970.0,05/11/2009,107000.0
1616,25069947.0,"11652 FENWICK PL, DUBLIN, CA",94568.0,2228.0,10406.0,5.0,2.5,SingleFamily,1986.0,,
1617,79533066.0,"3881 SILVERA RANCH DR, DUBLIN, CA",94568.0,2479.0,4547.0,5.0,3.5,Condominium,2006.0,06/12/2006,948000.0
1618,94687234.0,"3919 BRANDING IRON CT, DUBLIN, CA",94568.0,1984.0,3766.0,4.0,2.5,Condominium,2009.0,01/30/2009,600000.0
1619,25062022.0,"7639 AMARILLO RD, DUBLIN, CA",94568.0,1416.0,7238.0,3.0,2.0,SingleFamily,1963.0,,
1620,25062003.0,"11709 CASA LINDA CT, DUBLIN, CA",94568.0,1759.0,8302.0,4.0,2.5,SingleFamily,1963.0,,
1621,25062002.0,"11721 CASA LINDA CT, DUBLIN, CA",94568.0,1795.0,9547.0,5.0,2.5,SingleFamily,1963.0,10/02/2009,578000.0
1622,25069870.0,"11773 BLOOMINGTON WY, DUBLIN, CA",94568.0,1844.0,8237.0,4.0,2.5,SingleFamily,1985.0,08/17/2000,460000.0
1623,111399546.0,"11721 BLOOMINGTON WY, DUBLIN, CA",94568.0,2052.0,13438.0,4.0,2.5,SingleFamily,1985.0,,
1624,25070807.0,"11409 BLOOMINGTON WY, DUBLIN, CA",94568.0,1844.0,11243.0,4.0,3.0,SingleFamily,1987.0,12/04/2015,885000.0
1625,25063011.0,"8722 GALINDO CT, DUBLIN, CA",94568.0,1321.0,6572.0,4.0,2.0,SingleFamily,1961.0,05/29/2009,416500.0
1626,25069542.0,"11660 HARLAN RD, DUBLIN, CA",94568.0,2465.0,8712.0,4.0,2.5,SingleFamily,1984.0,04/27/2017,1075000.0
1627,25071027.0,"8325 CREEKSIDE DR, DUBLIN, CA",94568.0,3606.0,16170.0,4.0,3.0,SingleFamily,1994.0,07/12/2007,1197000.0
1628,25061972.0,"7601 PEPPERTREE RD, DUBLIN, CA",94568.0,1760.0,7210.0,4.0,2.0,SingleFamily,1963.0,,
1629,25070843.0,"8878 MARWICK CT, DUBLIN, CA",94568.0,2389.0,11840.0,5.0,3.0,SingleFamily,1988.0,10/31/1994,333500.0
1630,58879088.0,"6301 BRAY CT, DUBLIN, CA",94568.0,1797.0,1915.0,3.0,3.0,Townhouse,2003.0,05/23/2003,464000.0
1631,25072494.0,"7825 TUSCANY DR, DUBLIN, CA",94568.0,1039.0,,2.0,2.0,Condominium,1992.0,08/27/2009,350000.0
1632,25072495.0,"7829 TUSCANY DR, DUBLIN, CA",94568.0,950.0,,2.0,2.0,Condominium,1992.0,12/14/2006,192500.0
1633,25072475.0,"7789 CHANTILLY DR, DUBLIN, CA",94568.0,1260.0,,3.0,2.0,Condominium,1992.0,11/09/2001,321000.0
1634,64962153.0,"4098 BARNSLEY PL, DUBLIN, CA",94568.0,1886.0,3298.0,3.0,2.5,SingleFamily,2003.0,07/16/2003,536000.0
1635,25087932.0,"4700 BOXWOOD WY, DUBLIN, CA",94568.0,2447.0,4756.0,5.0,2.5,SingleFamily,1997.0,06/29/2018,1149000.0
1636,25087779.0,"4634 PHEASANT CT, DUBLIN, CA",94568.0,1336.0,4000.0,3.0,2.0,SingleFamily,1997.0,08/29/1997,239500.0
1637,25087780.0,"4592 PHEASANT CT, DUBLIN, CA",94568.0,1768.0,4000.0,3.0,3.0,SingleFamily,1997.0,11/30/2016,911500.0
1638,25062573.0,"11536 CIRCLE WY, DUBLIN, CA",94568.0,2220.0,7560.0,5.0,3.0,SingleFamily,1963.0,12/05/2006,760000.0
1639,25062477.0,"11623 MANZANITA LN, DUBLIN, CA",94568.0,1648.0,7200.0,3.0,2.0,SingleFamily,1964.0,,
1640,25087806.0,"4560 HAWK WY, DUBLIN, CA",94568.0,1336.0,4037.0,3.0,2.0,SingleFamily,1997.0,11/01/2005,695000.0
1641,25087807.0,"4550 HAWK WY, DUBLIN, CA",94568.0,2302.0,4030.0,4.0,3.0,SingleFamily,1997.0,06/30/2015,945000.0
1642,25087824.0,"4510 SPARROW CT, DUBLIN, CA",94568.0,2450.0,4099.0,4.0,3.0,SingleFamily,1997.0,04/21/2006,860000.0
1643,25087811.0,"4502 PEACOCK CT, DUBLIN, CA",94568.0,2191.0,4492.0,4.0,2.5,SingleFamily,1997.0,11/20/1997,325000.0
1644,25070790.0,"11894 FLANAGAN CT, DUBLIN, CA",94568.0,1000.0,,2.0,2.0,Condominium,1991.0,,
1645,25072469.0,"7738 CHANTILLY DR, DUBLIN, CA",94568.0,1285.0,,2.0,2.0,Condominium,1992.0,02/06/2012,415000.0
1646,25072464.0,"7730 CHANTILLY DR, DUBLIN, CA",94568.0,805.0,,1.0,1.0,Condominium,1992.0,07/01/1991,137000.0
1647,68027343.0,"5376 HAZELTINE LN, DUBLIN, CA",94568.0,3811.0,5355.0,5.0,4.0,SingleFamily,2005.0,05/26/2005,993500.0
1648,64965540.0,"2977 GLEN ABBEY PL, DUBLIN, CA",94568.0,3603.0,7950.0,4.0,5.0,SingleFamily,2004.0,11/24/2004,1044500.0
1649,63084985.0,"4392 FITZWILLIAM ST, DUBLIN, CA",94568.0,1897.0,,3.0,3.0,Condominium,2004.0,11/17/2017,675000.0
1650,82834856.0,"5826 HILLBROOK PL, DUBLIN, CA",94568.0,2149.0,2677.0,4.0,2.5,Condominium,2007.0,,
1651,82834819.0,"5838 HILLBROOK PL, DUBLIN, CA",94568.0,2149.0,3092.0,4.0,3.0,SingleFamily,2007.0,07/20/2017,915000.0
1652,89034280.0,"5872 HILLBROOK PL, DUBLIN, CA",94568.0,1692.0,2363.0,3.0,3.5,Condominium,2008.0,,
1653,68027409.0,"6016 HILLBROOK PL, DUBLIN, CA",94568.0,1692.0,1922.0,3.0,3.5,SingleFamily,2005.0,,
1654,68027410.0,"6060 HILLBROOK PL, DUBLIN, CA",94568.0,2149.0,2613.0,4.0,2.1,SingleFamily,2005.0,03/20/2015,696000.0
1655,79536589.0,"6009 HILLBROOK PL, DUBLIN, CA",94568.0,1719.0,,3.0,3.5,SingleFamily,2006.0,10/17/2012,550000.0
1656,79541830.0,"6005 HILLBROOK PL, DUBLIN, CA",94568.0,1692.0,1827.0,3.0,3.5,SingleFamily,2006.0,08/29/2014,665000.0
1657,68027395.0,"6001 HILLBROOK PL, DUBLIN, CA",94568.0,1719.0,2613.0,3.0,3.5,SingleFamily,2005.0,03/30/2018,854000.0
1658,68027396.0,"5999 HILLBROOK PL, DUBLIN, CA",94568.0,1692.0,3086.0,3.0,3.5,SingleFamily,2005.0,09/04/2015,766000.0
1659,68027397.0,"5997 HILLBROOK PL, DUBLIN, CA",94568.0,1692.0,1852.0,3.0,3.5,SingleFamily,2005.0,08/28/2015,730000.0
1660,68027398.0,"5989 HILLBROOK PL, DUBLIN, CA",94568.0,2150.0,3920.0,4.0,2.5,SingleFamily,2005.0,10/27/2014,825000.0
1661,89030557.0,"3088 RIDGEFIELD CT, DUBLIN, CA",94568.0,3370.0,7703.0,5.0,3.5,SingleFamily,2008.0,10/09/2014,1059900.0
1662,79539830.0,"3203 MADDEN WY, DUBLIN, CA",94568.0,3472.0,9537.0,4.0,4.5,Condominium,2006.0,09/19/2011,785000.0
1663,72508578.0,"3209 MADDEN WY, DUBLIN, CA",94568.0,3360.0,9988.0,4.0,4.5,Condominium,2006.0,07/11/2006,1177000.0
1664,72508375.0,"3221 MADDEN WY, DUBLIN, CA",94568.0,3370.0,10018.0,5.0,4.0,SingleFamily,2006.0,09/08/2016,1250000.0
1665,72508374.0,"3233 MADDEN WY, DUBLIN, CA",94568.0,4038.0,10330.0,5.0,5.5,Condominium,2006.0,06/30/2006,1315500.0
1666,79537813.0,"3251 MADDEN WY, DUBLIN, CA",94568.0,3472.0,9583.0,4.0,4.5,SingleFamily,2006.0,04/16/2009,850000.0
1667,72508575.0,"3257 MADDEN WY, DUBLIN, CA",94568.0,2940.0,11002.0,3.0,4.5,Condominium,2006.0,06/29/2006,997527.0
1668,72508574.0,"3269 MADDEN WY, DUBLIN, CA",94568.0,3370.0,11633.0,5.0,3.5,SingleFamily,2006.0,09/30/2011,208500.0
1669,79540387.0,"3210 MADDEN WY, DUBLIN, CA",94568.0,3801.0,6028.0,5.0,6.0,SingleFamily,2006.0,10/10/2008,900000.0
1670,82760971.0,"3157 RIDGEFIELD WY, DUBLIN, CA",94568.0,3360.0,5702.0,4.0,4.5,SingleFamily,2007.0,11/05/2007,902000.0
1671,82840769.0,"3181 RIDGEFIELD WY, DUBLIN, CA",94568.0,3472.0,6366.0,4.0,4.5,SingleFamily,2007.0,12/03/2010,840000.0
1672,82836572.0,"3193 RIDGEFIELD WY, DUBLIN, CA",94568.0,3370.0,6528.0,4.0,3.5,SingleFamily,2007.0,06/18/2013,1045000.0
1673,82834421.0,"3205 RIDGEFIELD WY, DUBLIN, CA",94568.0,3360.0,6646.0,4.0,4.0,SingleFamily,2007.0,07/12/2013,1321000.0
1674,82842728.0,"3217 RIDGEFIELD WY, DUBLIN, CA",94568.0,3801.0,6869.0,5.0,6.0,SingleFamily,2007.0,08/30/2016,1350000.0
1675,82835515.0,"3280 RIDGEFIELD WY, DUBLIN, CA",94568.0,3360.0,5515.0,4.0,4.5,SingleFamily,2007.0,03/18/2011,860000.0
1676,82841702.0,"3268 RIDGEFIELD WY, DUBLIN, CA",94568.0,2940.0,5892.0,3.0,4.5,Condominium,2007.0,04/13/2007,967000.0
1677,82835898.0,"3148 RIDGEFIELD WY, DUBLIN, CA",94568.0,3801.0,5623.0,5.0,5.5,SingleFamily,2007.0,12/24/2007,1049500.0
1678,89030332.0,"3136 RIDGEFIELD WY, DUBLIN, CA",94568.0,3360.0,6108.0,4.0,4.5,Condominium,2008.0,,
1679,89033068.0,"3128 RIDGEFIELD WY, DUBLIN, CA",94568.0,3472.0,6079.0,4.0,4.5,Condominium,2008.0,,
1680,89035247.0,"3112 RIDGEFIELD WY, DUBLIN, CA",94568.0,2940.0,6228.0,3.0,4.5,Condominium,2008.0,,
1681,63084824.0,"4555 BRANNIGAN ST, DUBLIN, CA",94568.0,2158.0,,3.0,2.0,Condominium,2004.0,02/23/2010,470000.0
1682,68022971.0,"3725 WHITWORTH DR, DUBLIN, CA",94568.0,2112.0,,3.0,2.5,Condominium,2004.0,,
1683,64965187.0,"3727 WHITWORTH DR, DUBLIN, CA",94568.0,2110.0,,4.0,3.5,Townhouse,2004.0,12/22/2004,632000.0
1684,64965186.0,"3729 WHITWORTH DR, DUBLIN, CA",94568.0,2250.0,,3.0,2.5,Condominium,2004.0,10/21/2010,475000.0
1685,63084820.0,"4577 BRANNIGAN ST, DUBLIN, CA",94568.0,2250.0,,3.0,2.5,Condominium,2004.0,03/14/2008,554000.0
1686,68027121.0,"3703 WHITWORTH DR, DUBLIN, CA",94568.0,1634.0,,3.0,4.0,Townhouse,2004.0,11/02/2012,388000.0
1687,68027120.0,"3705 WHITWORTH DR, DUBLIN, CA",94568.0,2333.0,,4.0,3.0,Townhouse,2005.0,06/15/2017,818500.0
1688,68027132.0,"4548 CHANCERY LN, DUBLIN, CA",94568.0,1634.0,,3.0,4.0,Townhouse,2005.0,08/17/2005,548500.0
1689,68025775.0,"3785 DUNMORE LN, DUBLIN, CA",94568.0,1634.0,,3.0,3.5,Condominium,2005.0,09/29/2005,568000.0
1690,68025777.0,"3781 DUNMORE LN, DUBLIN, CA",94568.0,2112.0,,4.0,4.0,Condominium,2005.0,02/03/2015,650000.0
1691,68022992.0,"3670 WHITWORTH DR, DUBLIN, CA",94568.0,2112.0,,4.0,3.5,Condominium,2004.0,06/14/2010,475000.0
1692,68022991.0,"3672 WHITWORTH DR, DUBLIN, CA",94568.0,1634.0,,3.0,3.5,Townhouse,2005.0,04/08/2005,540500.0
1693,68022990.0,"3674 WHITWORTH DR, DUBLIN, CA",94568.0,1634.0,,3.0,3.5,Townhouse,2004.0,04/13/2005,536000.0
1694,68022989.0,"3676 WHITWORTH DR, DUBLIN, CA",94568.0,1634.0,,3.0,3.5,Condominium,2004.0,09/28/2007,540000.0
1695,68023005.0,"3736 WHITWORTH DR, DUBLIN, CA",94568.0,2250.0,,3.0,3.0,Townhouse,2004.0,01/25/2013,581000.0
1696,68022984.0,"3704 WHITWORTH DR, DUBLIN, CA",94568.0,2112.0,,3.0,2.5,Condominium,2005.0,01/23/2009,480000.0
1697,63084782.0,"3617 WHITWORTH DR, DUBLIN, CA",94568.0,1634.0,,2.0,2.5,Condominium,2004.0,07/08/2008,430000.0
1698,63084781.0,"3619 WHITWORTH DR, DUBLIN, CA",94568.0,1634.0,,2.0,2.5,Condominium,2004.0,06/04/2009,408000.0
