LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-121.899208,37.706287,5643,APEX DR,,DUBLIN,,,94568,986-54-125,c0c16acb6c506ab2
-121.8992072,37.7062443,5639,APEX DR,,DUBLIN,,,94568,986-54-125,a5d0b45d24ac4815
-121.8992023,37.7061909,5637,APEX DR,,DUBLIN,,,94568,986-54-125,127030cb1fc25197
-121.8993366,37.7061802,5721,DUBLIN BL,,DUBLIN,,,94568,986-54-125,f50820d1313a74b4
-121.8995343,37.7061733,5601,STERLING ST,,DUBLIN,,,94568,986-54-125,a12e591d3ea14bec
-121.8995372,37.7062266,5605,STERLING ST,,DUBLIN,,,94568,986-54-125,0f946b1ed778a011
-121.899544,37.7062815,5607,STERLING ST,,DUBLIN,,,94568,986-54-125,ac9e921b5cc9766a
-121.9012218,37.7067045,5832,EL DORADO LN,,DUBLIN,,,94568,986-56-4,d8f22dda332f6514
-121.9011702,37.7066441,5851,CADENCE AV,,DUBLIN,,,94568,986-56-4,39d92aa4c75416b0
-121.9011596,37.7065889,5855,CADENCE AV,,DUBLIN,,,94568,986-56-4,60b4bec85a585b8f
-121.9009483,37.7065895,5831,CADENCE AV,,DUBLIN,,,94568,986-56-5,af54293b5d475703
-121.900947,37.7066486,5839,CADENCE AV,,DUBLIN,,,94568,986-56-5,51120cd57fba12a3
-121.9008977,37.7067045,5816,EL DORADO LN,,DUBLIN,,,94568,986-56-5,b6b9302ec9625209
-121.900744,37.7067026,5808,EL DORADO LN,,DUBLIN,,,94568,986-56-5,e24393df2e9757a8
-121.9006876,37.7066422,5710,BRIO RD,,DUBLIN,,,94568,986-56-5,02049101e6ae2f55
-121.9001869,37.7066958,5784,EL DORADO LN,,DUBLIN,,,94568,986-56-6,445437c6088587d4
-121.9001474,37.7066391,5678,STERLING ST,,DUBLIN,,,94568,986-56-6,e3c29f731c121a95
-121.9001464,37.7065876,5672,STERLING ST,,DUBLIN,,,94568,986-56-6,c8a6a1ced6856780
-121.9009487,37.7063568,5830,CADENCE AV,,DUBLIN,,,94568,986-56-8,c0926717d7326e33
-121.9011981,37.7063405,5856,CADENCE AV,,DUBLIN,,,94568,986-56-9,3efb6631532e5718
-121.9011921,37.7062776,5852,CADENCE AV,,DUBLIN,,,94568,986-56-9,0010ee3643aeb4c6
-121.9011768,37.7062263,5848,CADENCE AV,,DUBLIN,,,94568,986-56-9,588958fad018b4ff
-121.9012431,37.7061816,5823,DUBLIN BL,,DUBLIN,,,94568,986-56-9,63717a0752a18a66
-121.9016569,37.7062225,5870,CADENCE AV,,DUBLIN,,,94568,986-56-10,3c743e7e995189b0
-121.901728,37.7061739,5861,DUBLIN BL,,DUBLIN,,,94568,986-56-10,a7e40a7ddae2bbb0
-121.9018384,37.7061745,5865,DUBLIN BL,,DUBLIN,,,94568,986-56-10,cc199ff2f06f0622
-121.9019329,37.7062211,5882,CADENCE AV,,DUBLIN,,,94568,986-56-10,915406a17ae5b111
-121.901927,37.7062879,5880,CADENCE AV,,DUBLIN,,,94568,986-56-10,337bc9e9cce70cc1
-121.9019233,37.7063452,5878,CADENCE AV,,DUBLIN,,,94568,986-56-10,a500f869a107c400
-121.9472703,37.7039048,7409,HANSEN DR,UNIT A,DUBLIN,,,94568,941-116-9,7aef138e51aa41d6
-121.9329155,37.7055753,7201,REGIONAL ST,STE A,DUBLIN,,,94568,941-305-16,fd7455cb02e398d4
-121.9328105,37.7053591,7201,REGIONAL ST,STE B,DUBLIN,,,94568,941-305-16,7448773f4e5d1d16
-121.8630594,37.7044978,3426,DUBLIN BL,,DUBLIN,,,94568,985-128-1,981e27e3cf179733
-121.8629858,37.7044883,3420,DUBLIN BL,,DUBLIN,,,94568,985-128-1,a3c73139ca05ce2a
-121.8628444,37.7044739,3398,DUBLIN BL,,DUBLIN,,,94568,985-128-1,7e3f4359c5eb074f
-121.8627607,37.704468,3390,DUBLIN BL,,DUBLIN,,,94568,985-128-1,dc315f214f09898e
-121.8626841,37.7044518,3382,DUBLIN BL,,DUBLIN,,,94568,985-128-1,b701f562773b5eb4
-121.8626177,37.704448,3376,DUBLIN BL,,DUBLIN,,,94568,985-128-1,bed004c40d50353c
-121.8625369,37.7044386,3362,DUBLIN BL,,DUBLIN,,,94568,985-128-1,074c60907e03148a
-121.8624677,37.7044325,3358,DUBLIN BL,,DUBLIN,,,94568,985-128-1,1f9d37ed652330f8
-121.8626327,37.7040049,3961,EMINENCE ST,,DUBLIN,,,94568,985-128-1,8570935b470613e7
-121.862542,37.7040082,3965,EMINENCE ST,,DUBLIN,,,94568,985-128-1,e32b2fa5f703f5cc
-121.8624671,37.7040091,3969,EMINENCE ST,,DUBLIN,,,94568,985-128-1,5c30db5f49bd3b4c
-121.8623981,37.7040168,3973,EMINENCE ST,,DUBLIN,,,94568,985-128-1,af947869f4d1083f
-121.8623305,37.7040198,3977,EMINENCE ST,,DUBLIN,,,94568,985-128-1,bf19d448afd58169
-121.8637121,37.7036422,3907,MERIDIAN ST,,DUBLIN,,,94568,985-128-2,1b49879de7a9447b
-121.8637147,37.703704,3915,MERIDIAN ST,,DUBLIN,,,94568,985-128-2,94fc159bc1a76d21
-121.8637144,37.7037703,3923,MERIDIAN ST,,DUBLIN,,,94568,985-128-2,f4f7ab2596db307a
-121.863437,37.70388,3485,VERTEX WY,,DUBLIN,,,94568,985-128-2,865aa60b1d172d69
-121.8634381,37.7039372,3481,VERTEX WY,,DUBLIN,,,94568,985-128-2,32b9c6decf1c11f1
-121.8624212,37.7037052,3945,EMINENCE ST,,DUBLIN,,,94568,985-128-1,760cc5de0cef868e
-121.8623463,37.7037038,3941,EMINENCE ST,,DUBLIN,,,94568,985-128-1,0274df5f326f7865
-121.862628,37.703514,3921,EMINENCE ST,,DUBLIN,,,94568,985-128-1,aeaed9179adfb261
-121.8625431,37.7035184,3925,EMINENCE ST,,DUBLIN,,,94568,985-128-1,d8fe3d9b9e676449
-121.8624725,37.7035181,3929,EMINENCE ST,,DUBLIN,,,94568,985-128-1,20ef08130ded5758
-121.862412,37.7035188,3933,EMINENCE ST,,DUBLIN,,,94568,985-128-1,6eaae8cfbe97f1c2
-121.8630396,37.7033364,3377,ZENITH AV,,DUBLIN,,,94568,985-128-3,a922504fec9a4f98
-121.863109,37.7033516,3383,ZENITH AV,,DUBLIN,,,94568,985-128-3,4c158a46a1b61dd2
-121.8631753,37.7033543,3389,ZENITH AV,,DUBLIN,,,94568,985-128-3,913d3bd6a12b3b45
-121.8632575,37.7033602,3395,ZENITH AV,,DUBLIN,,,94568,985-128-3,5ffe4e5d9338b8a7
-121.8634476,37.7033591,3403,ZENITH AV,,DUBLIN,,,94568,985-128-3,d123074198ea80f8
-121.8635269,37.7033628,3409,ZENITH AV,,DUBLIN,,,94568,985-128-3,0e37743204a2d76a
-121.8974951,37.7066125,5510,IRON HORSE PW,,DUBLIN,,,94568,986-54-95,bb9a2db91868f37d
-121.8974672,37.7065579,5506,IRON HORSE PW,,DUBLIN,,,94568,986-54-95,26a0a3ceced79cad
-121.8935847,37.7127311,5401,GRACEN WY,,DUBLIN,,,94568,986-58-104,cea328bb46a41102
-121.8939111,37.7125516,5421,GRACEN WY,,DUBLIN,,,94568,986-58-103,212698e88a92f2ed
-121.893909,37.7126128,5423,GRACEN WY,,DUBLIN,,,94568,986-58-103,98f6df75b2d860bd
-121.893906,37.7126826,5425,GRACEN WY,,DUBLIN,,,94568,986-58-103,87c48be8ee3f4274
-121.893905,37.7127457,5427,GRACEN WY,,DUBLIN,,,94568,986-58-103,0e600d857c930181
-121.8941329,37.7125597,5437,GRACEN WY,,DUBLIN,,,94568,986-58-102,f6a1c291c1548708
-121.8941333,37.7126246,5435,GRACEN WY,,DUBLIN,,,94568,986-58-102,6e12132aa50e1b86
-121.8941343,37.7126859,5433,GRACEN WY,,DUBLIN,,,94568,986-58-102,0ec92aa279bfcbde
-121.8957674,37.7126449,5525,GRACEN WY,,DUBLIN,,,94568,986-58-96,2364eb6f2760b32d
-121.8957684,37.7127062,5523,GRACEN WY,,DUBLIN,,,94568,986-58-96,c57a1028ff4e0938
-121.8957675,37.7127659,5521,GRACEN WY,,DUBLIN,,,94568,986-58-96,53bce4d9a2f791c3
-121.8941461,37.7123449,5436,GRACEN WY,,DUBLIN,,,94568,986-58-105,7b5152c9f40909c0
-121.8940439,37.712347,5430,GRACEN WY,,DUBLIN,,,94568,986-58-105,aaf16c991638dd57
-121.8939538,37.7123469,5422,GRACEN WY,,DUBLIN,,,94568,986-58-105,cf599476bd567ef5
-121.8938729,37.7123445,5416,GRACEN WY,,DUBLIN,,,94568,986-58-105,c28fc69f0b41dc28
-121.8937829,37.712342,5408,GRACEN WY,,DUBLIN,,,94568,986-58-105,0258ce690fa6eaf5
-121.8938838,37.7120322,5930,EASTON RD,,DUBLIN,,,94568,986-58-106,0f02eef13873b89c
-121.89362,37.7115836,5403,HORIZON PW,,DUBLIN,,,94568,986-58-108,8694cf04fa7255c9
-121.8941291,37.7116847,5907,CANNON RD,,DUBLIN,,,94568,986-58-108,cdf054411a497ef4
-121.8941299,37.7118131,5931,CANNON RD,,DUBLIN,,,94568,986-58-107,0f0a5134241e3522
-121.8941426,37.7121222,5959,CANNON RD,,DUBLIN,,,94568,986-58-106,a321c8786675d7ca
-121.8944297,37.7115847,5901,HADLEY RD,,DUBLIN,,,94568,986-58-109,898ec97ab4a7b48d
-121.8944278,37.7116526,5909,HADLEY RD,,DUBLIN,,,94568,986-58-109,38026127b45f9ed0
-121.8944256,37.7117158,5917,HADLEY RD,,DUBLIN,,,94568,986-58-109,64fc6a9411ea75be
-121.8944239,37.712317,5981,HADLEY RD,,DUBLIN,,,94568,986-58-110,5bd255af74db6f7c
-121.8943838,37.711926,5934,CANNON RD,,DUBLIN,,,94568,986-58-109,86df4202f2998204
-121.8943656,37.7120541,5956,CANNON RD,,DUBLIN,,,94568,986-58-110,ede5679750e92fcc
-121.8947691,37.711974,5531,METROPOLITAN WY,,DUBLIN,,,94568,986-58-92,07f79f833d1215d3
-121.8956475,37.7119968,5555,METROPOLITAN WY,,DUBLIN,,,94568,986-58-76,51d072b473841350
-121.8956498,37.7121131,5998,GOFF CT,,DUBLIN,,,94568,986-58-77,df104ea754364d8f
-121.8956449,37.7122307,5992,REVEL CT,,DUBLIN,,,94568,986-58-78,5b55e9002a9817d3
-121.8956447,37.7123472,5510,GRACEN WY,,DUBLIN,,,94568,986-58-79,be8b1fce47a1c021
-121.8960824,37.7122296,6006,PILOT CT,,DUBLIN,,,94568,986-58-70,d7c76f46c21955c2
-121.8960822,37.7123461,5532,GRACEN WY,,DUBLIN,,,94568,986-58-71,4040ab4203b4f098
-121.8962532,37.7119986,5573,METROPOLITAN WY,,DUBLIN,,,94568,986-58-67,cb3dc8b096e96991
-121.8962555,37.712115,6001,CITRA CT,,DUBLIN,,,94568,986-58-66,7f88062bc83a48d9
-121.8962556,37.7122314,6009,PRISM CT,,DUBLIN,,,94568,986-58-65,dc9294897db3fe9b
-121.8962554,37.7123478,5538,GRACEN WY,,DUBLIN,,,94568,986-58-64,c19a4328f5748872
-121.8965203,37.7119925,5579,METROPOLITAN WY,,DUBLIN,,,94568,986-58-52,3e3ed75a4244991a
-121.873792,37.7044125,4084,DUBLIN BL,,DUBLIN,,,94568,986-16-22,9a430672456ffe05
-121.8552784,37.707305,2901,THREECASTLES WY,,DUBLIN,,,94568,985-119-4,aaa746d2ad230cc4
-121.8655541,37.7396289,7305,COLTON HILLS DR,,DUBLIN,,,94568,985-123-3,34a3c6f1625f1cbf
-121.8653727,37.7398492,7311,COLTON HILLS DR,,DUBLIN,,,94568,985-123-4,e492bceb01d349b4
-121.8652,37.7399285,7317,COLTON HILLS DR,,DUBLIN,,,94568,985-123-5,c325ef9b2307f9ef
-121.865039,37.7399904,7321,COLTON HILLS DR,,DUBLIN,,,94568,985-123-6,2e6a9ce4ed17a148
-121.8649137,37.7400348,7329,COLTON HILLS DR,,DUBLIN,,,94568,985-123-7,4df6a4df8b16b864
-121.8632988,37.7405799,7371,COLTON HILLS DR,,DUBLIN,,,94568,985-123-14,fdbe6435c0f6de9d
-121.8611262,37.7407164,7272,OAK RIDGE CT,,DUBLIN,,,94568,985-123-30,29a08f1a3e0f110d
-121.8611908,37.7405707,7266,OAK RIDGE CT,,DUBLIN,,,94568,985-123-31,0b58813ae4b82734
-121.8612458,37.7404289,7258,OAK RIDGE CT,,DUBLIN,,,94568,985-123-32,e04d5ca1cd170734
-121.861344,37.7402828,7252,OAK RIDGE CT,,DUBLIN,,,94568,985-123-33,fe6ac8dfeedb10c5
-121.8614377,37.7401521,7240,OAK RIDGE CT,,DUBLIN,,,94568,985-123-34,f93c10ce71387ae8
-121.8615266,37.7400213,7236,OAK RIDGE CT,,DUBLIN,,,94568,985-123-35,c969136c1c2855f3
-121.8616595,37.7399321,7230,OAK RIDGE CT,,DUBLIN,,,94568,985-123-36,ee7c1939f19a8c2f
-121.8614548,37.739511,7229,OAK RIDGE CT,,DUBLIN,,,94568,985-123-44,16ac9d240ea8e4b4
-121.8613216,37.739585,7233,OAK RIDGE CT,,DUBLIN,,,94568,985-123-45,61f7919b156600b8
-121.8611937,37.7396818,7237,OAK RIDGE CT,,DUBLIN,,,94568,985-123-46,f026adbc070535b8
-121.8610761,37.7398167,7253,OAK RIDGE CT,,DUBLIN,,,94568,985-123-47,c42b7875034b9a2d
-121.8532627,37.7438506,2765,SUMMIT RD,,DUBLIN,,,94568,985-125-19,26d9ac21d61a3a7d
-121.853119,37.7439097,2757,SUMMIT RD,,DUBLIN,,,94568,985-125-20,e83b554e8b6dd0d0
-121.8529844,37.7439687,2753,SUMMIT RD,,DUBLIN,,,94568,985-125-21,73e6b795dd3f8490
-121.8528363,37.7440351,2739,SUMMIT RD,,DUBLIN,,,94568,985-125-22,51710958de14dd44
-121.8517837,37.7438604,2689,SUMMIT RD,,DUBLIN,,,94568,985-125-30,9e057eca8bfde9d7
-121.8517813,37.7437239,2685,SUMMIT RD,,DUBLIN,,,94568,985-125-31,c279f3e3c7aca538
-121.8517513,37.7435662,2681,SUMMIT RD,,DUBLIN,,,94568,985-125-32,a8f423f63cb0b783
-121.8522348,37.7437905,2718,SUMMIT RD,,DUBLIN,,,94568,985-125-52,4ad0625eb4dc97ff
-121.8523689,37.7437028,2730,SUMMIT RD,,DUBLIN,,,94568,985-125-53,9bf0f5847d8b3a30
-121.8524987,37.7436295,2738,SUMMIT RD,,DUBLIN,,,94568,985-125-54,6d175b99b0c533b3
-121.8526379,37.743574,2750,SUMMIT RD,,DUBLIN,,,94568,985-125-55,8d11c2c941382df7
-121.8527726,37.743515,2756,SUMMIT RD,,DUBLIN,,,94568,985-125-56,aeaf002d0a1656e7
-121.851356,37.7444651,7378,LEMBERT HILLS CT,,DUBLIN,,,94568,985-125-39,245c26465ec521dc
-121.8514715,37.7445967,7390,LEMBERT HILLS CT,,DUBLIN,,,94568,985-127-1,14f317bdb8bb78a7
-121.8507963,37.7447804,7397,LEMBERT HILLS CT,,DUBLIN,,,94568,985-125-41,246d18dd2d68bcbf
-121.8507755,37.7446298,7389,LEMBERT HILLS CT,,DUBLIN,,,94568,985-125-42,71499bea4c21dbc6
-121.8507731,37.7445005,7381,LEMBERT HILLS CT,,DUBLIN,,,94568,985-125-43,018285e0d02cc8c9
-121.8507613,37.7443498,7373,LEMBERT HILLS CT,,DUBLIN,,,94568,985-125-44,257e11dc8c5208ed
-121.8507499,37.744217,7365,LEMBERT HILLS CT,,DUBLIN,,,94568,985-125-45,64d8ca05866652f3
-121.8507699,37.7440767,7353,LEMBERT HILLS CT,,DUBLIN,,,94568,985-125-46,8932116d1492b4a3
-121.8583932,37.7403422,3091,COPPER PEAK DR,,DUBLIN,,,94568,985-126-23,281c33447da7b20e
-121.858574,37.7402137,3099,COPPER PEAK DR,,DUBLIN,,,94568,985-126-24,3c41e3c1ae09cfd5
-121.8586997,37.7400311,3107,COPPER PEAK DR,,DUBLIN,,,94568,985-126-25,aff2db89ee8b243f
-121.8587262,37.7398353,3115,COPPER PEAK DR,,DUBLIN,,,94568,985-126-26,c0367c23b2b95df1
-121.8586898,37.7396545,3123,COPPER PEAK DR,,DUBLIN,,,94568,985-126-27,8755171666012fdd
-121.8586719,37.7394949,3131,COPPER PEAK DR,,DUBLIN,,,94568,985-126-28,9bd7b7c606f31c18
-121.8566717,37.7411693,2996,COPPER PEAK DR,,DUBLIN,,,94568,985-126-96,5a52d966e4a9cf32
-121.8564926,37.7412262,2988,COPPER PEAK DR,,DUBLIN,,,94568,985-126-97,0e1c49955dd4bc84
-121.8551909,37.7406427,2870,TULARE HILL DR,,DUBLIN,,,94568,985-126-76,b1465c1d696731df
-121.8549836,37.7406308,2862,TULARE HILL DR,,DUBLIN,,,94568,985-126-77,b5f1d377d93106ee
-121.8547828,37.7406546,2856,TULARE HILL DR,,DUBLIN,,,94568,985-126-78,8a00ec587948bc03
-121.8546033,37.7406853,2840,TULARE HILL DR,,DUBLIN,,,94568,985-126-79,6f0ff45aa4cb9610
-121.8544481,37.7407395,2832,TULARE HILL DR,,DUBLIN,,,94568,985-126-80,7be4765c03cf89f2
-121.8542451,37.7408038,2826,TULARE HILL DR,,DUBLIN,,,94568,985-126-81,a02797cccd472033
-121.8541175,37.7408816,2818,TULARE HILL DR,,DUBLIN,,,94568,985-126-82,6f1d645c11260cc3
-121.85396,37.7409716,2810,TULARE HILL DR,,DUBLIN,,,94568,985-126-83,6a512bcf7fb4415a
-121.8553817,37.7410626,2879,TULARE HILL DR,,DUBLIN,,,94568,985-126-90,40724851d47c8d08
-121.8555524,37.7410367,2887,TULARE HILL DR,,DUBLIN,,,94568,985-126-91,8c62f2cab4d1cd5a
-121.8557413,37.741025,2895,TULARE HILL DR,,DUBLIN,,,94568,985-126-92,e07e5fd767a6b427
-121.8573777,37.739218,7079,TECOPAH HILLS WY,,DUBLIN,,,94568,985-126-47,ce970becf6398f6b
-121.8572862,37.7397312,7086,TECOPAH HILLS WY,,DUBLIN,,,94568,985-126-48,874f092d629c0663
-121.8574893,37.7398061,7092,TECOPAH HILLS WY,,DUBLIN,,,94568,985-126-49,e5e4843e11d5c005
-121.8576889,37.7398839,7098,TECOPAH HILLS WY,,DUBLIN,,,94568,985-126-50,cecb5e05f4dccf15
-121.8579189,37.7400186,3090,COPPER PEAK DR,,DUBLIN,,,94568,985-126-52,378d47640d8485eb
-121.8585786,37.7386949,7057,KALMIA HILLS CT,,DUBLIN,,,94568,985-126-34,7e2d425195befc2b
-121.8586413,37.7391663,7062,KALMIA HILLS CT,,DUBLIN,,,94568,985-126-29,e9cd020df3de6f22
-121.8589423,37.7392772,7070,KALMIA HILLS CT,,DUBLIN,,,94568,985-126-30,82b9c7cd7a2d30e3
-121.8583481,37.7387004,3052,DELAMAR DR,,DUBLIN,,,94568,985-126-35,0098054fda6de550
-121.8581968,37.7386964,3040,DELAMAR DR,,DUBLIN,,,94568,985-126-36,0083e80b6b9cdc8b
-121.8579909,37.7386674,3032,DELAMAR DR,,DUBLIN,,,94568,985-126-37,d53ad47a3f0d04b9
-121.9112816,37.7060632,6550,SIERRA LN,,DUBLIN,,,94568,941-2831-112,105266ccca9b21f2
-121.9111662,37.7061336,6542,SIERRA LN,,DUBLIN,,,94568,941-2831-112,be7700426b4b8a4b
-121.9111158,37.7061627,6538,SIERRA LN,,DUBLIN,,,94568,941-2831-112,154c5fc414acc919
-121.9749477,37.7077228,7919,RIDGELINE PL,,DUBLIN,,,94568,941-2834-32,f35edbea35ba1fe3
-121.9748401,37.7075907,7913,RIDGELINE PL,,DUBLIN,,,94568,941-2834-31,c612b94220cc7ec6
-121.9747888,37.7073871,7907,RIDGELINE PL,,DUBLIN,,,94568,941-2834-30,5eb8e1d7acb64455
-121.9746816,37.7072717,7901,RIDGELINE PL,,DUBLIN,,,94568,941-2834-29,419983e8bdf4b9b3
-121.9745107,37.7071279,7895,RIDGELINE PL,,DUBLIN,,,94568,941-2834-28,981194337ffd41db
-121.9743697,37.7074297,10115,RIDGELINE CT,,DUBLIN,,,94568,941-2834-27,e348e2d0c6a182d5
-121.9797733,37.705163,7762,KELLY CANYON DR,,DUBLIN,,,94568,941-2836-64,0293f1f70fc377a0
-121.9798795,37.7053092,7770,KELLY CANYON DR,,DUBLIN,,,94568,941-2836-63,7f9d665e744ab2a3
-121.9800385,37.7054022,7778,KELLY CANYON DR,,DUBLIN,,,94568,941-2836-62,01ef0bfd5078be52
-121.9801976,37.7055083,7786,KELLY CANYON DR,,DUBLIN,,,94568,941-2836-61,23cee3918cdb8090
-121.9365708,37.7079099,7555,ODYSSEY WY,,DUBLIN,,,94568,941-173-9,cb624d0a98d6cc18
-121.9354193,37.7063168,7901,AMADOR VALLEY BL,,DUBLIN,,,94568,941-173-4-3,59ca545cd691fab5
-121.9353547,37.7061828,7931,AMADOR VALLEY BL,,DUBLIN,,,94568,941-173-4-3,1a54a6323c4ad015
-121.9562917,37.6991392,7304,CROY LN,,DUBLIN,,,94568,941-2806-19,1692b1e557b34059
-121.9562904,37.6990953,7306,CROY LN,,DUBLIN,,,94568,941-2806-19,6ea5b58011685952
-121.9562891,37.6990514,7310,CROY LN,,DUBLIN,,,94568,941-2806-19,5712815b117f1a37
-121.9562878,37.6990075,7308,CROY LN,,DUBLIN,,,94568,941-2806-19,5d759a4a9075857c
-121.9560029,37.6992351,7313,CROY LN,,DUBLIN,,,94568,941-2806-26,a6d950f803ce8e65
-121.908538,37.7169109,302,9TH ST,,DUBLIN,,,94568,986-1-1-30,c19a5666dcf43e92
-121.9088167,37.716913,301,9TH ST,,DUBLIN,,,94568,986-1-1-30,56f0b3b69c2c8b92
-121.8961355,37.7087486,861,4TH ST,,DUBLIN,,,94568,986-1-1-30,ac9543b6656d6b9a
-121.8964375,37.7093376,860,4TH ST,,DUBLIN,,,94568,986-1-1-30,03790a38b881708c
-121.9019496,37.7111329,790,5TH ST,,DUBLIN,,,94568,986-1-1-30,7fae46c0f34c39f5
-121.9059004,37.710115,171,4TH ST,,DUBLIN,,,94568,986-1-1-30,f52f3d068e5a0fc1
-121.9071487,37.7101669,162,4TH ST,,DUBLIN,,,94568,986-1-1-30,4d16d02d17ae0f66
-121.9017754,37.7123104,620,FERNANDEZ AV,,DUBLIN,,,94568,986-1-1-30,d0c3e0bc74277b4c
-121.8955848,37.7303123,1192,ALBROOK DR,,DUBLIN,,,94568,986-1-1-30,2340d85f007e205d
-121.8619826,37.7108029,3340,ARALDI LN,,DUBLIN,,,94568,985-88-60,8dc442c32cf967ff
-121.8619739,37.7107045,3338,ARALDI LN,,DUBLIN,,,94568,985-88-61,35dc2be3d6d050a7
-121.8619655,37.710619,3336,ARALDI LN,,DUBLIN,,,94568,985-88-62,f0ad678551241ccf
-121.861966,37.7105223,3332,ARALDI LN,,DUBLIN,,,94568,985-88-63,7e2aa9aa238543d7
-121.8617626,37.71082,3322,ARALDI LN,,DUBLIN,,,94568,985-88-64,6a4e61f537c34769
-121.8617425,37.7107236,3326,ARALDI LN,,DUBLIN,,,94568,985-88-65,5553921df890aabb
-121.8617386,37.7106343,3328,ARALDI LN,,DUBLIN,,,94568,985-88-66,dfa6196cab5c169a
-121.8433792,37.7212031,2139,FORINO DR,,DUBLIN,,,94568,985-94-30,df127331cc1ed17a
-121.8435581,37.7212096,2155,FORINO DR,,DUBLIN,,,94568,985-94-31,acf29fce678a00df
-121.8437694,37.7212072,2169,FORINO DR,,DUBLIN,,,94568,985-94-32,98d1ee2d2a660df3
-121.8439698,37.721205,2183,FORINO DR,,DUBLIN,,,94568,985-94-33,bea5834a7a38e6a4
-121.8441595,37.7212071,2197,FORINO DR,,DUBLIN,,,94568,985-94-34,e36fe6a6b1028f92
-121.8434393,37.720927,2152,FORINO DR,,DUBLIN,,,94568,985-94-6,a394c4e427e62008
-121.8436561,37.7209331,2168,FORINO DR,,DUBLIN,,,94568,985-94-5,86e000a3a5a65201
-121.8993939,37.7194787,13,GRAHAM WY,,DUBLIN,,,94568,986-1-1-30,0ba973f4ac9b2b4c
-121.9111897,37.7173899,7068,N MARIPOSA LN,,DUBLIN,,,94568,941-2845-72,b2c7f2bd5bf3f70b
-121.9113113,37.7173822,7066,N MARIPOSA LN,,DUBLIN,,,94568,941-2845-73,841d60e1fabdb691
-121.9114143,37.7173823,7062,N MARIPOSA LN,,DUBLIN,,,94568,941-2845-74,706c2a814d32a841
-121.9115204,37.7173785,7060,N MARIPOSA LN,,DUBLIN,,,94568,941-2845-75,4b3908d4c669e109
-121.9115122,37.7171146,7058,N MARIPOSA LN,,DUBLIN,,,94568,941-2845-76,4a22c7eb43d4cf56
-121.8489621,37.7125279,4068,JORDAN RANCH DR,,DUBLIN,,,94568,985-99-13,d993ba1e54b2e295
-121.8487879,37.7125203,4082,JORDAN RANCH DR,,DUBLIN,,,94568,985-99-12,e2df5cb95d925df1
-121.8486258,37.7125222,4096,JORDAN RANCH DR,,DUBLIN,,,94568,985-99-11,700f367bd6dd915c
-121.847947,37.7131546,4200,JORDAN RANCH DR,,DUBLIN,,,94568,985-99-7,151a4392faeeba54
-121.8438461,37.7217648,2166,AVANTI AV,,DUBLIN,,,94568,985-95-18,28851bdb8f775940
-121.8440857,37.7217354,2178,AVANTI AV,,DUBLIN,,,94568,985-95-17,6c8e149db762c947
-121.8411325,37.7220208,1997,AVANTI AV,,DUBLIN,,,94568,985-95-33,5fd1ebcff0b8c0c3
-121.8589883,37.709476,3153,PAOLO TE,,DUBLIN,,,94568,985-87-53,0a503d588e231b3b
-121.8588571,37.7094943,3137,PAOLO TE,,DUBLIN,,,94568,985-87-54,dca2e5990e07ff6b
-121.8587235,37.7095127,3129,PAOLO TE,,DUBLIN,,,94568,985-87-55,de7440b4dc14f6fc
-121.8586206,37.7095362,3115,PAOLO TE,,DUBLIN,,,94568,985-87-56,c79263e5e1ab7f31
-121.8584777,37.7095603,3107,PAOLO TE,,DUBLIN,,,94568,985-87-57,3cbfc8d77969e6e5
-121.8583724,37.709582,3101,PAOLO TE,,DUBLIN,,,94568,985-87-58,d2c7b8f47af3a3f6
-121.8581638,37.7101028,4409,CHERICO LN,,DUBLIN,,,94568,985-87-39,7ea05c436795e5bb
-121.9393291,37.7019796,11854,DUBLIN BL,,DUBLIN,,,94568,941-113-155,64d67bf31a6120a7
-121.9387781,37.7014934,11860,DUBLIN BL,,DUBLIN,,,94568,941-113-154,96a455a33fb54197
-121.8678269,37.7087403,3650,WHITWORTH DR,,DUBLIN,,,94568,985-36-234,56aaa8c4e783d909
-121.8895659,37.7121205,5160,HACIENDA DR,,DUBLIN,,,94568,986-14-1,b8bfe5b7bbdd64ea
-121.8837696,37.7156331,6268,MADIGAN RD,,DUBLIN,,,94568,986-23-3,1bc14e152f64f063
-121.9308246,37.716553,7423,LARKDALE AV,,DUBLIN,,,94568,941-181-30-2,5e4d86cfedfc1d8e
-121.929867,37.7188877,7400,BRIGHTON DR,,DUBLIN,,,94568,941-181-29,4dfcb17f5359dc94
-121.8613878,37.7123826,4708,LEE THOMPSON ST,,DUBLIN,,,94568,985-88-111,0921c4d8c46677e3
-121.8613862,37.7122956,4702,LEE THOMPSON ST,,DUBLIN,,,94568,985-88-112,f01bf32f3df89648
-121.8625778,37.7123306,3398,PALERMO WY,,DUBLIN,,,94568,985-88-93,18c258b356e2ff78
-121.8633886,37.7122389,3452,PALERMO WY,,DUBLIN,,,94568,985-88-80,35f5d8c67cedc8eb
-121.8633081,37.7122489,3446,PALERMO WY,,DUBLIN,,,94568,985-88-81,7774279240ca74b1
-121.8631968,37.7122548,3440,PALERMO WY,,DUBLIN,,,94568,985-88-82,b714857178b448ab
